"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","ULC","EMP","PC_CHGPP","Q","1998-Q3",3.735458,
"HUN","ULC","EMP","PC_CHGPP","Q","1998-Q4",3.578185,
"HUN","ULC","EMP","PC_CHGPP","Q","1999-Q1",-2.723672,
"HUN","ULC","EMP","PC_CHGPP","Q","1999-Q2",3.627342,
"HUN","ULC","EMP","PC_CHGPP","Q","1999-Q3",1.778144,
"HUN","ULC","EMP","PC_CHGPP","Q","1999-Q4",3.898944,
"HUN","ULC","EMP","PC_CHGPP","Q","2000-Q1",1.752999,
"HUN","ULC","EMP","PC_CHGPP","Q","2000-Q2",3.402604,
"HUN","ULC","EMP","PC_CHGPP","Q","2000-Q3",3.714054,
"HUN","ULC","EMP","PC_CHGPP","Q","2000-Q4",1.55922,
"HUN","ULC","EMP","PC_CHGPP","Q","2001-Q1",2.894734,
"HUN","ULC","EMP","PC_CHGPP","Q","2001-Q2",4.020697,
"HUN","ULC","EMP","PC_CHGPP","Q","2001-Q3",1.789665,
"HUN","ULC","EMP","PC_CHGPP","Q","2001-Q4",2.205803,
"HUN","ULC","EMP","PC_CHGPP","Q","2002-Q1",-0.1199301,
"HUN","ULC","EMP","PC_CHGPP","Q","2002-Q2",1.049735,
"HUN","ULC","EMP","PC_CHGPP","Q","2002-Q3",1.896834,
"HUN","ULC","EMP","PC_CHGPP","Q","2002-Q4",3.695228,
"HUN","ULC","EMP","PC_CHGPP","Q","2003-Q1",2.851346,
"HUN","ULC","EMP","PC_CHGPP","Q","2003-Q2",-0.322172,
"HUN","ULC","EMP","PC_CHGPP","Q","2003-Q3",2.391943,
"HUN","ULC","EMP","PC_CHGPP","Q","2003-Q4",1.29908,
"HUN","ULC","EMP","PC_CHGPP","Q","2004-Q1",1.094916,
"HUN","ULC","EMP","PC_CHGPP","Q","2004-Q2",3.957729,
"HUN","ULC","EMP","PC_CHGPP","Q","2004-Q3",1.108008,
"HUN","ULC","EMP","PC_CHGPP","Q","2004-Q4",-3.690037,
"HUN","ULC","EMP","PC_CHGPP","Q","2005-Q1",4.771378,
"HUN","ULC","EMP","PC_CHGPP","Q","2005-Q2",-0.5561706,
"HUN","ULC","EMP","PC_CHGPP","Q","2005-Q3",-0.244631,
"HUN","ULC","EMP","PC_CHGPP","Q","2005-Q4",0.9050806,
"HUN","ULC","EMP","PC_CHGPP","Q","2006-Q1",-0.2877921,
"HUN","ULC","EMP","PC_CHGPP","Q","2006-Q2",0.5028244,
"HUN","ULC","EMP","PC_CHGPP","Q","2006-Q3",1.854307,
"HUN","ULC","EMP","PC_CHGPP","Q","2006-Q4",1.469744,
"HUN","ULC","EMP","PC_CHGPP","Q","2007-Q1",2.025844,
"HUN","ULC","EMP","PC_CHGPP","Q","2007-Q2",0.6489416,
"HUN","ULC","EMP","PC_CHGPP","Q","2007-Q3",1.715136,
"HUN","ULC","EMP","PC_CHGPP","Q","2007-Q4",-1.176426,
"HUN","ULC","EMP","PC_CHGPP","Q","2008-Q1",2.782269,
"HUN","ULC","EMP","PC_CHGPP","Q","2008-Q2",1.831429,
"HUN","ULC","EMP","PC_CHGPP","Q","2008-Q3",-0.3634759,
"HUN","ULC","EMP","PC_CHGPP","Q","2008-Q4",3.12197,
"HUN","ULC","EMP","PC_CHGPP","Q","2009-Q1",0.4909365,
"HUN","ULC","EMP","PC_CHGPP","Q","2009-Q2",-0.8997496,
"HUN","ULC","EMP","PC_CHGPP","Q","2009-Q3",-2.112433,
"HUN","ULC","EMP","PC_CHGPP","Q","2009-Q4",0.9115784,
"HUN","ULC","EMP","PC_CHGPP","Q","2010-Q1",1.950163,
"HUN","ULC","EMP","PC_CHGPP","Q","2010-Q2",-2.599813,
"HUN","ULC","EMP","PC_CHGPP","Q","2010-Q3",1.215272,
"HUN","ULC","EMP","PC_CHGPP","Q","2010-Q4",-0.1945188,
"HUN","ULC","EMP","PC_CHGPP","Q","2011-Q1",1.733429,
"HUN","ULC","EMP","PC_CHGPP","Q","2011-Q2",0.7720962,
"HUN","ULC","EMP","PC_CHGPP","Q","2011-Q3",0.4325808,
"HUN","ULC","EMP","PC_CHGPP","Q","2011-Q4",-0.1697133,
"HUN","ULC","EMP","PC_CHGPP","Q","2012-Q1",3.651453,
"HUN","ULC","EMP","PC_CHGPP","Q","2012-Q2",1.238904,
"HUN","ULC","EMP","PC_CHGPP","Q","2012-Q3",0.5751346,
"HUN","ULC","EMP","PC_CHGPP","Q","2012-Q4",0.4840702,
"HUN","ULC","EMP","PC_CHGPP","Q","2013-Q1",-1.529503,
"HUN","ULC","EMP","PC_CHGPP","Q","2013-Q2",0.6201428,
"HUN","ULC","EMP","PC_CHGPP","Q","2013-Q3",-0.3175691,
"HUN","ULC","EMP","PC_CHGPP","Q","2013-Q4",-0.4805001,
"HUN","ULC","EMP","PC_CHGPP","Q","2014-Q1",0.6206357,
"HUN","ULC","EMP","PC_CHGPP","Q","2014-Q2",0.6146612,
"HUN","ULC","EMP","PC_CHGPP","Q","2014-Q3",0.4360031,
"HUN","ULC","EMP","PC_CHGPP","Q","2014-Q4",0.5864888,
"HUN","ULC","EMP","PC_CHGPP","Q","2015-Q1",-1.348569,
"HUN","ULC","EMP","PC_CHGPP","Q","2015-Q2",1.074579,
"HUN","ULC","EMP","PC_CHGPP","Q","2015-Q3",-0.1313041,
"HUN","ULC","EMP","PC_CHGPP","Q","2015-Q4",0.9976978,
"HUN","ULC","EMP","PC_CHGPP","Q","2016-Q1",2.131379,
"HUN","ULC","EMP","PC_CHGPP","Q","2016-Q2",-0.4465878,
"HUN","ULC","EMP","PC_CHGPP","Q","2016-Q3",1.790794,
"HUN","ULC","EMP","PC_CHGPP","Q","2016-Q4",1.448132,
"HUN","ULC","EMP","PC_CHGPP","Q","2017-Q1",0.1183261,
"HUN","ULC","EMP","PC_CHGPP","Q","2017-Q2",2.125937,
"HUN","ULC","EMP","PC_CHGPP","Q","2017-Q3",1.090779,
"HUN","ULC","EMP","PC_CHGPP","Q","2017-Q4",0.3675264,
"HUN","ULC","EMP","PC_CHGPP","Q","2018-Q1",1.028281,
"HUN","ULC","EMP","PC_CHGPP","Q","2018-Q2",-0.0800699,
"HUN","ULC","EMP","PC_CHGPP","Q","2018-Q3",1.429999,
"HUN","ULC","EMP","PC_CHGPP","Q","2018-Q4",1.364582,
"HUN","ULC","EMP","PC_CHGPP","Q","2019-Q1",2.275318,
"HUN","ULC","EMP","PC_CHGPP","Q","2019-Q2",1.748195,
"HUN","ULC","EMP","PC_CHGPP","Q","2019-Q3",0.6321404,
"HUN","ULC","EMP","PC_CHGPP","Q","2019-Q4",1.17889,
"EA19","ULC","EMP","PC_CHGPP","A","1996",1.503588,
"EA19","ULC","EMP","PC_CHGPP","A","1997",0.4199387,
"EA19","ULC","EMP","PC_CHGPP","A","1998",0.3771345,
"EA19","ULC","EMP","PC_CHGPP","A","1999",1.283053,
"EA19","ULC","EMP","PC_CHGPP","A","2000",1.091985,
"EA19","ULC","EMP","PC_CHGPP","A","2001",1.791472,
"EA19","ULC","EMP","PC_CHGPP","A","2002",2.5065,
"EA19","ULC","EMP","PC_CHGPP","A","2003",2.181788,
"EA19","ULC","EMP","PC_CHGPP","A","2004",0.7615443,
"EA19","ULC","EMP","PC_CHGPP","A","2005",1.398096,
"EA19","ULC","EMP","PC_CHGPP","A","2006",0.8607256,
"EA19","ULC","EMP","PC_CHGPP","A","2007",1.410828,
"EA19","ULC","EMP","PC_CHGPP","A","2008",3.877137,
"EA19","ULC","EMP","PC_CHGPP","A","2009",4.403716,
"EA19","ULC","EMP","PC_CHGPP","A","2010",-0.5859433,
"EA19","ULC","EMP","PC_CHGPP","A","2011",0.3970945,
"EA19","ULC","EMP","PC_CHGPP","A","2012",1.996997,
"EA19","ULC","EMP","PC_CHGPP","A","2013",1.241924,
"EA19","ULC","EMP","PC_CHGPP","A","2014",0.6141915,
"EA19","ULC","EMP","PC_CHGPP","A","2015",0.3875929,
"EA19","ULC","EMP","PC_CHGPP","A","2016",0.7457182,
"EA19","ULC","EMP","PC_CHGPP","A","2017",0.6170821,
"EA19","ULC","EMP","PC_CHGPP","A","2018",1.796748,
"EA19","ULC","EMP","PC_CHGPP","A","2019",2.02961,
"ESP","ULC","EMP","IDX2010","Q","1995-Q1",70.94558,
"ESP","ULC","EMP","IDX2010","Q","1995-Q2",71.28655,
"ESP","ULC","EMP","IDX2010","Q","1995-Q3",71.54535,
"ESP","ULC","EMP","IDX2010","Q","1995-Q4",71.65805,
"ESP","ULC","EMP","IDX2010","Q","1996-Q1",72.20894,
"ESP","ULC","EMP","IDX2010","Q","1996-Q2",72.7397,
"ESP","ULC","EMP","IDX2010","Q","1996-Q3",73.39639,
"ESP","ULC","EMP","IDX2010","Q","1996-Q4",74.19164,
"ESP","ULC","EMP","IDX2010","Q","1997-Q1",74.61423,
"ESP","ULC","EMP","IDX2010","Q","1997-Q2",75.14242,
"ESP","ULC","EMP","IDX2010","Q","1997-Q3",75.55805,
"ESP","ULC","EMP","IDX2010","Q","1997-Q4",75.78728,
"ESP","ULC","EMP","IDX2010","Q","1998-Q1",76.31171,
"ESP","ULC","EMP","IDX2010","Q","1998-Q2",76.78648,
"ESP","ULC","EMP","IDX2010","Q","1998-Q3",77.38758,
"ESP","ULC","EMP","IDX2010","Q","1998-Q4",77.55665,
"ESP","ULC","EMP","IDX2010","Q","1999-Q1",78.00974,
"ESP","ULC","EMP","IDX2010","Q","1999-Q2",78.25693,
"ESP","ULC","EMP","IDX2010","Q","1999-Q3",78.67184,
"ESP","ULC","EMP","IDX2010","Q","1999-Q4",79.35084,
"ESP","ULC","EMP","IDX2010","Q","2000-Q1",80.16994,
"ESP","ULC","EMP","IDX2010","Q","2000-Q2",80.60058,
"ESP","ULC","EMP","IDX2010","Q","2000-Q3",81.1826,
"ESP","ULC","EMP","IDX2010","Q","2000-Q4",81.29814,
"ESP","ULC","EMP","IDX2010","Q","2001-Q1",82.04874,
"ESP","ULC","EMP","IDX2010","Q","2001-Q2",82.15435,
"ESP","ULC","EMP","IDX2010","Q","2001-Q3",82.67451,
"ESP","ULC","EMP","IDX2010","Q","2001-Q4",83.26528,
"ESP","ULC","EMP","IDX2010","Q","2002-Q1",84.26942,
"ESP","ULC","EMP","IDX2010","Q","2002-Q2",85.01611,
"ESP","ULC","EMP","IDX2010","Q","2002-Q3",85.51318,
"ESP","ULC","EMP","IDX2010","Q","2002-Q4",86.02664,
"ESP","ULC","EMP","IDX2010","Q","2003-Q1",86.04495,
"ESP","ULC","EMP","IDX2010","Q","2003-Q2",86.63618,
"ESP","ULC","EMP","IDX2010","Q","2003-Q3",87.37674,
"ESP","ULC","EMP","IDX2010","Q","2003-Q4",88.17919,
"ESP","ULC","EMP","IDX2010","Q","2004-Q1",89.19151,
"ESP","ULC","EMP","IDX2010","Q","2004-Q2",89.45825,
"ESP","ULC","EMP","IDX2010","Q","2004-Q3",89.91384,
"ESP","ULC","EMP","IDX2010","Q","2004-Q4",91.00668,
"ESP","ULC","EMP","IDX2010","Q","2005-Q1",91.09678,
"ESP","ULC","EMP","IDX2010","Q","2005-Q2",92.39345,
"ESP","ULC","EMP","IDX2010","Q","2005-Q3",93.09298,
"ESP","ULC","EMP","IDX2010","Q","2005-Q4",93.98842,
"ESP","ULC","EMP","IDX2010","Q","2006-Q1",94.57489,
"ESP","ULC","EMP","IDX2010","Q","2006-Q2",95.56152,
"ESP","ULC","EMP","IDX2010","Q","2006-Q3",96.23188,
"ESP","ULC","EMP","IDX2010","Q","2006-Q4",97.11365,
"ESP","ULC","EMP","IDX2010","Q","2007-Q1",97.80894,
"ESP","ULC","EMP","IDX2010","Q","2007-Q2",98.76205,
"ESP","ULC","EMP","IDX2010","Q","2007-Q3",99.79384,
"ESP","ULC","EMP","IDX2010","Q","2007-Q4",101.0732,
"ESP","ULC","EMP","IDX2010","Q","2008-Q1",104.2377,
"ESP","ULC","EMP","IDX2010","Q","2008-Q2",104.7988,
"ESP","ULC","EMP","IDX2010","Q","2008-Q3",105.8536,
"ESP","ULC","EMP","IDX2010","Q","2008-Q4",106.2715,
"ESP","ULC","EMP","IDX2010","Q","2009-Q1",107.4794,
"ESP","ULC","EMP","IDX2010","Q","2009-Q2",106.3611,
"ESP","ULC","EMP","IDX2010","Q","2009-Q3",106.1831,
"ESP","ULC","EMP","IDX2010","Q","2009-Q4",105.9941,
"ESP","ULC","EMP","IDX2010","Q","2010-Q1",106.1293,
"ESP","ULC","EMP","IDX2010","Q","2010-Q2",105.9382,
"ESP","ULC","EMP","IDX2010","Q","2010-Q3",105.2528,
"ESP","ULC","EMP","IDX2010","Q","2010-Q4",105.0753,
"ESP","ULC","EMP","IDX2010","Q","2011-Q1",104.3209,
"ESP","ULC","EMP","IDX2010","Q","2011-Q2",104.0553,
"ESP","ULC","EMP","IDX2010","Q","2011-Q3",103.4275,
"ESP","ULC","EMP","IDX2010","Q","2011-Q4",103.3787,
"ESP","ULC","EMP","IDX2010","Q","2012-Q1",102.8467,
"ESP","ULC","EMP","IDX2010","Q","2012-Q2",102.1499,
"ESP","ULC","EMP","IDX2010","Q","2012-Q3",101.3851,
"ESP","ULC","EMP","IDX2010","Q","2012-Q4",98.18857,
"ESP","ULC","EMP","IDX2010","Q","2013-Q1",101.1213,
"ESP","ULC","EMP","IDX2010","Q","2013-Q2",100.0385,
"ESP","ULC","EMP","IDX2010","Q","2013-Q3",100.0469,
"ESP","ULC","EMP","IDX2010","Q","2013-Q4",99.73727,
"ESP","ULC","EMP","IDX2010","Q","2014-Q1",99.69576,
"ESP","ULC","EMP","IDX2010","Q","2014-Q2",100.2752,
"ESP","ULC","EMP","IDX2010","Q","2014-Q3",100.2167,
"ESP","ULC","EMP","IDX2010","Q","2014-Q4",99.94628,
"ESP","ULC","EMP","IDX2010","Q","2015-Q1",100.2993,
"ESP","ULC","EMP","IDX2010","Q","2015-Q2",100.2541,
"ESP","ULC","EMP","IDX2010","Q","2015-Q3",99.71741,
"ESP","ULC","EMP","IDX2010","Q","2015-Q4",99.72919,
"ESP","ULC","EMP","IDX2010","Q","2016-Q1",98.88897,
"ESP","ULC","EMP","IDX2010","Q","2016-Q2",99.19489,
"ESP","ULC","EMP","IDX2010","Q","2016-Q3",98.84275,
"ESP","ULC","EMP","IDX2010","Q","2016-Q4",99.34019,
"ESP","ULC","EMP","IDX2010","Q","2017-Q1",99.51407,
"ESP","ULC","EMP","IDX2010","Q","2017-Q2",99.29041,
"ESP","ULC","EMP","IDX2010","Q","2017-Q3",99.57355,
"ESP","ULC","EMP","IDX2010","Q","2017-Q4",99.74404,
"ESP","ULC","EMP","IDX2010","Q","2018-Q1",99.88638,
"ESP","ULC","EMP","IDX2010","Q","2018-Q2",100.2665,
"ESP","ULC","EMP","IDX2010","Q","2018-Q3",100.9865,
"ESP","ULC","EMP","IDX2010","Q","2018-Q4",101.5945,
"ESP","ULC","EMP","IDX2010","Q","2019-Q1",102.2579,
"ESP","ULC","EMP","IDX2010","Q","2019-Q2",102.9629,
"ESP","ULC","EMP","IDX2010","Q","2019-Q3",103.0707,
"ESP","ULC","EMP","IDX2010","Q","2019-Q4",103.5718,
"ESP","ULC","EMP","IDX2010","Q","2020-Q1",108.6534,
"JPN","ULC","HRWKD","PC_CHGPP","A","1996",-1.988807,
"JPN","ULC","HRWKD","PC_CHGPP","A","1997",1.698859,
"JPN","ULC","HRWKD","PC_CHGPP","A","1998",-0.888326,
"JPN","ULC","HRWKD","PC_CHGPP","A","1999",-2.049403,
"JPN","ULC","HRWKD","PC_CHGPP","A","2000",-3.369746,
"JPN","ULC","HRWKD","PC_CHGPP","A","2001",-2.018989,
"JPN","ULC","HRWKD","PC_CHGPP","A","2002",-3.973873,
"JPN","ULC","HRWKD","PC_CHGPP","A","2003",-2.717583,
"JPN","ULC","HRWKD","PC_CHGPP","A","2004",-2.397605,
"JPN","ULC","HRWKD","PC_CHGPP","A","2005",-0.566696,
"JPN","ULC","HRWKD","PC_CHGPP","A","2006",-1.315937,
"JPN","ULC","HRWKD","PC_CHGPP","A","2007",-1.327141,
"JPN","ULC","HRWKD","PC_CHGPP","A","2008",1.35473,
"JPN","ULC","HRWKD","PC_CHGPP","A","2009",0.45507,
"JPN","ULC","HRWKD","PC_CHGPP","A","2010",-4.380124,
"JPN","ULC","HRWKD","PC_CHGPP","A","2011",0.452765,
"JPN","ULC","HRWKD","PC_CHGPP","A","2012",-1.902411,
"JPN","ULC","HRWKD","PC_CHGPP","A","2013",-1.206879,
"JPN","ULC","HRWKD","PC_CHGPP","A","2014",1.148189,
"JPN","ULC","HRWKD","PC_CHGPP","A","2015",-0.498763,
"JPN","ULC","HRWKD","PC_CHGPP","A","2016",1.878433,
"JPN","ULC","HRWKD","PC_CHGPP","A","2017",-0.751878,
"JPN","ULC","HRWKD","PC_CHGPP","A","2018",1.94735,
"ESP","ULC","HRWKD","PC_CHGPP","A","1996",1.870854,
"ESP","ULC","HRWKD","PC_CHGPP","A","1997",2.598038,
"ESP","ULC","HRWKD","PC_CHGPP","A","1998",2.266692,
"ESP","ULC","HRWKD","PC_CHGPP","A","1999",1.829485,
"ESP","ULC","HRWKD","PC_CHGPP","A","2000",2.80013,
"ESP","ULC","HRWKD","PC_CHGPP","A","2001",2.115239,
"ESP","ULC","HRWKD","PC_CHGPP","A","2002",3.074375,
"ESP","ULC","HRWKD","PC_CHGPP","A","2003",2.285238,
"ESP","ULC","HRWKD","PC_CHGPP","A","2004",3.354084,
"ESP","ULC","HRWKD","PC_CHGPP","A","2005",3.108601,
"ESP","ULC","HRWKD","PC_CHGPP","A","2006",3.655842,
"ESP","ULC","HRWKD","PC_CHGPP","A","2007",3.822807,
"ESP","ULC","HRWKD","PC_CHGPP","A","2008",6.262339,
"ESP","ULC","HRWKD","PC_CHGPP","A","2009",1.231609,
"ESP","ULC","HRWKD","PC_CHGPP","A","2010",-0.725654,
"ESP","ULC","HRWKD","PC_CHGPP","A","2011",-1.486455,
"ESP","ULC","HRWKD","PC_CHGPP","A","2012",-2.212528,
"ESP","ULC","HRWKD","PC_CHGPP","A","2013",-0.413708,
"ESP","ULC","HRWKD","PC_CHGPP","A","2014",-0.01343,
"ESP","ULC","HRWKD","PC_CHGPP","A","2015",-0.110088,
"ESP","ULC","HRWKD","PC_CHGPP","A","2016",-0.858567,
"ESP","ULC","HRWKD","PC_CHGPP","A","2017",0.255346,
"ESP","ULC","HRWKD","PC_CHGPP","A","2018",1.002793,
"ESP","ULC","HRWKD","PC_CHGPP","A","2019",2.203261,
"BEL","ULC","EMP","IDX2010","A","1995",75.816,
"BEL","ULC","EMP","IDX2010","A","1996",76.41556,
"BEL","ULC","EMP","IDX2010","A","1997",76.42582,
"BEL","ULC","EMP","IDX2010","A","1998",77.27116,
"BEL","ULC","EMP","IDX2010","A","1999",78.31318,
"BEL","ULC","EMP","IDX2010","A","2000",78.56241,
"BEL","ULC","EMP","IDX2010","A","2001",81.63289,
"BEL","ULC","EMP","IDX2010","A","2002",83.77113,
"BEL","ULC","EMP","IDX2010","A","2003",84.49886,
"BEL","ULC","EMP","IDX2010","A","2004",83.82833,
"BEL","ULC","EMP","IDX2010","A","2005",84.62226,
"BEL","ULC","EMP","IDX2010","A","2006",86.38358,
"BEL","ULC","EMP","IDX2010","A","2007",87.69336,
"BEL","ULC","EMP","IDX2010","A","2008",92.16036,
"BEL","ULC","EMP","IDX2010","A","2009",94.89494,
"BEL","ULC","EMP","IDX2010","A","2010",94.20666,
"BEL","ULC","EMP","IDX2010","A","2011",96.8386,
"BEL","ULC","EMP","IDX2010","A","2012",99.55579,
"BEL","ULC","EMP","IDX2010","A","2013",101.2097,
"BEL","ULC","EMP","IDX2010","A","2014",101.0456,
"BEL","ULC","EMP","IDX2010","A","2015",100,
"BEL","ULC","EMP","IDX2010","A","2016",100.3562,
"BEL","ULC","EMP","IDX2010","A","2017",101.9316,
"BEL","ULC","EMP","IDX2010","A","2018",103.7286,
"BEL","ULC","EMP","IDX2010","A","2019",105.9488,
"BEL","ULC","EMP","PC_CHGPY","Q","1996-Q1",0.04539226,
"BEL","ULC","EMP","PC_CHGPY","Q","1996-Q2",1.156073,
"BEL","ULC","EMP","PC_CHGPY","Q","1996-Q3",1.475141,
"BEL","ULC","EMP","PC_CHGPY","Q","1996-Q4",0.489379,
"BEL","ULC","EMP","PC_CHGPY","Q","1997-Q1",1.784799,
"BEL","ULC","EMP","PC_CHGPY","Q","1997-Q2",-0.123948,
"BEL","ULC","EMP","PC_CHGPY","Q","1997-Q3",-0.7362997,
"BEL","ULC","EMP","PC_CHGPY","Q","1997-Q4",-0.8493555,
"BEL","ULC","EMP","PC_CHGPY","Q","1998-Q1",-0.2849428,
"BEL","ULC","EMP","PC_CHGPY","Q","1998-Q2",0.4333273,
"BEL","ULC","EMP","PC_CHGPY","Q","1998-Q3",1.992833,
"BEL","ULC","EMP","PC_CHGPY","Q","1998-Q4",2.306309,
"BEL","ULC","EMP","PC_CHGPY","Q","1999-Q1",2.029228,
"BEL","ULC","EMP","PC_CHGPY","Q","1999-Q2",1.915529,
"BEL","ULC","EMP","PC_CHGPY","Q","1999-Q3",0.7523289,
"BEL","ULC","EMP","PC_CHGPY","Q","1999-Q4",0.7104728,
"BEL","ULC","EMP","PC_CHGPY","Q","2000-Q1",0.06343125,
"BEL","ULC","EMP","PC_CHGPY","Q","2000-Q2",-0.2242692,
"BEL","ULC","EMP","PC_CHGPY","Q","2000-Q3",0.4035383,
"BEL","ULC","EMP","PC_CHGPY","Q","2000-Q4",1.031173,
"BEL","ULC","EMP","PC_CHGPY","Q","2001-Q1",1.607064,
"BEL","ULC","EMP","PC_CHGPY","Q","2001-Q2",3.258506,
"BEL","ULC","EMP","PC_CHGPY","Q","2001-Q3",4.801579,
"BEL","ULC","EMP","PC_CHGPY","Q","2001-Q4",5.946676,
"BEL","ULC","EMP","PC_CHGPY","Q","2002-Q1",5.112828,
"BEL","ULC","EMP","PC_CHGPY","Q","2002-Q2",4.158887,
"BEL","ULC","EMP","PC_CHGPY","Q","2002-Q3",1.623191,
"BEL","ULC","EMP","PC_CHGPY","Q","2002-Q4",-0.2575253,
"BEL","ULC","EMP","PC_CHGPY","Q","2003-Q1",0.1795789,
"BEL","ULC","EMP","PC_CHGPY","Q","2003-Q2",0.4128695,
"BEL","ULC","EMP","PC_CHGPY","Q","2003-Q3",1.423477,
"BEL","ULC","EMP","PC_CHGPY","Q","2003-Q4",1.462842,
"BEL","ULC","EMP","PC_CHGPY","Q","2004-Q1",0.1348962,
"BEL","ULC","EMP","PC_CHGPY","Q","2004-Q2",-0.8438107,
"BEL","ULC","EMP","PC_CHGPY","Q","2004-Q3",-1.596828,
"BEL","ULC","EMP","PC_CHGPY","Q","2004-Q4",-0.8587602,
"BEL","ULC","EMP","PC_CHGPY","Q","2005-Q1",-0.2700373,
"BEL","ULC","EMP","PC_CHGPY","Q","2005-Q2",0.7891858,
"BEL","ULC","EMP","PC_CHGPY","Q","2005-Q3",1.922877,
"BEL","ULC","EMP","PC_CHGPY","Q","2005-Q4",1.352105,
"BEL","ULC","EMP","PC_CHGPY","Q","2006-Q1",2.342827,
"BEL","ULC","EMP","PC_CHGPY","Q","2006-Q2",2.540111,
"BEL","ULC","EMP","PC_CHGPY","Q","2006-Q3",1.65441,
"BEL","ULC","EMP","PC_CHGPY","Q","2006-Q4",1.796528,
"BEL","ULC","EMP","PC_CHGPY","Q","2007-Q1",1.283094,
"BEL","ULC","EMP","PC_CHGPY","Q","2007-Q2",1.481993,
"BEL","ULC","EMP","PC_CHGPY","Q","2007-Q3",1.21549,
"BEL","ULC","EMP","PC_CHGPY","Q","2007-Q4",2.081209,
"BEL","ULC","EMP","PC_CHGPY","Q","2008-Q1",3.271356,
"BEL","ULC","EMP","PC_CHGPY","Q","2008-Q2",3.444411,
"BEL","ULC","EMP","PC_CHGPY","Q","2008-Q3",5.84108,
"BEL","ULC","EMP","PC_CHGPY","Q","2008-Q4",7.779284,
"BEL","ULC","EMP","PC_CHGPY","Q","2009-Q1",6.451463,
"BEL","ULC","EMP","PC_CHGPY","Q","2009-Q2",5.022568,
"BEL","ULC","EMP","PC_CHGPY","Q","2009-Q3",1.974558,
"BEL","ULC","EMP","PC_CHGPY","Q","2009-Q4",-1.301814,
"BEL","ULC","EMP","PC_CHGPY","Q","2010-Q1",-1.999951,
"BEL","ULC","EMP","PC_CHGPY","Q","2010-Q2",-1.481614,
"BEL","ULC","EMP","PC_CHGPY","Q","2010-Q3",-0.3087139,
"BEL","ULC","EMP","PC_CHGPY","Q","2010-Q4",0.9155244,
"BEL","ULC","EMP","PC_CHGPY","Q","2011-Q1",2.561856,
"BEL","ULC","EMP","PC_CHGPY","Q","2011-Q2",2.396822,
"BEL","ULC","EMP","PC_CHGPY","Q","2011-Q3",3.434312,
"BEL","ULC","EMP","PC_CHGPY","Q","2011-Q4",2.779557,
"BEL","ULC","EMP","PC_CHGPY","Q","2012-Q1",2.650729,
"BEL","ULC","EMP","PC_CHGPY","Q","2012-Q2",3.486523,
"BEL","ULC","EMP","PC_CHGPY","Q","2012-Q3",2.290212,
"BEL","ULC","EMP","PC_CHGPY","Q","2012-Q4",2.802793,
"BEL","ULC","EMP","PC_CHGPY","Q","2013-Q1",2.227774,
"BEL","ULC","EMP","PC_CHGPY","Q","2013-Q2",1.558909,
"BEL","ULC","EMP","PC_CHGPY","Q","2013-Q3",1.658192,
"BEL","ULC","EMP","PC_CHGPY","Q","2013-Q4",1.209665,
"BEL","ULC","EMP","PC_CHGPY","Q","2014-Q1",0.6949652,
"BEL","ULC","EMP","PC_CHGPY","Q","2014-Q2",-0.1367347,
"BEL","ULC","EMP","PC_CHGPY","Q","2014-Q3",-0.2935153,
"BEL","ULC","EMP","PC_CHGPY","Q","2014-Q4",-0.9061317,
"BEL","ULC","EMP","PC_CHGPY","Q","2015-Q1",-1.229729,
"BEL","ULC","EMP","PC_CHGPY","Q","2015-Q2",-0.9384052,
"BEL","ULC","EMP","PC_CHGPY","Q","2015-Q3",-1.269127,
"BEL","ULC","EMP","PC_CHGPY","Q","2015-Q4",-0.6998816,
"BEL","ULC","EMP","PC_CHGPY","Q","2016-Q1",0.4087093,
"BEL","ULC","EMP","PC_CHGPY","Q","2016-Q2",-0.1270728,
"BEL","ULC","EMP","PC_CHGPY","Q","2016-Q3",0.8049796,
"BEL","ULC","EMP","PC_CHGPY","Q","2016-Q4",0.3389754,
"BEL","ULC","EMP","PC_CHGPY","Q","2017-Q1",0.2538608,
"BEL","ULC","EMP","PC_CHGPY","Q","2017-Q2",1.953916,
"BEL","ULC","EMP","PC_CHGPY","Q","2017-Q3",1.789473,
"BEL","ULC","EMP","PC_CHGPY","Q","2017-Q4",2.287216,
"BEL","ULC","EMP","PC_CHGPY","Q","2018-Q1",2.01585,
"BEL","ULC","EMP","PC_CHGPY","Q","2018-Q2",1.767873,
"BEL","ULC","EMP","PC_CHGPY","Q","2018-Q3",1.455866,
"BEL","ULC","EMP","PC_CHGPY","Q","2018-Q4",1.815867,
"BEL","ULC","EMP","PC_CHGPY","Q","2019-Q1",1.882981,
"BEL","ULC","EMP","PC_CHGPY","Q","2019-Q2",2.22629,
"BEL","ULC","EMP","PC_CHGPY","Q","2019-Q3",2.527218,
"BEL","ULC","EMP","PC_CHGPY","Q","2019-Q4",1.923931,
"USA","ULC","EMP","PC_CHGPY","Q","1956-Q1",5.543993,
"USA","ULC","EMP","PC_CHGPY","Q","1956-Q2",5.775244,
"USA","ULC","EMP","PC_CHGPY","Q","1956-Q3",6.057664,
"USA","ULC","EMP","PC_CHGPY","Q","1956-Q4",4.370101,
